,source,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,concentration,np_size_avg (nm),zoi_np,"min_Incub_period, h","avg_Incub_period, h","growth_temp, C",Valance_electron,amw,NumHeteroatoms,kappa1,kappa2,kappa3,Phi
287,0,CuO,Proteus sp.,opportunistic pathogen,green_synthesis,disk_diffusion,Spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,250,20,16,24,48,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
288,0,CuO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,250,62,25,48,84,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
289,0,CuO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,250,62,25,24,48,30,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
290,0,CuO,Bacillus cereus,pathogenic,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,250,62,32,4,10,30,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
291,0,CuO,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,250,62,26,24,48,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
292,0,CuO,Proteus vulgaris,opportunistic pathogen,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,250,62,26,24,48,30,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
293,0,CuO,Streptococcus mutans,pathogenic,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,p,carious dentine,250,62,29,24,36,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
294,0,CuO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,250,62,29,24,36,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
295,0,CuO,Streptococcus pyogenes,pathogenic,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,p,mouth,250,62,26,24,36,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
296,0,CuO,Streptococcus viridans,opportunistic pathogen,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,p,mouth,250,62,27,168,252,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
297,0,CuO,Staphylococcus epidermidis,opportunistic pathogen,green_synthesis,disk_diffusion,rod-shaped,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,250,62,23,24,36,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
298,0,CuO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,cubic,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,250,80,12,48,84,37,17,79.545,2,2.319480519,1.319480519,1.44956182,1.53025468
299,0,Fe2O3,Trichothecium roseum,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales incertae sedis,Trichothecium,f,wood,100,20,10.67,48,108,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
300,0,Fe2O3,Cladosporium herbarum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,f,food,100,20,11.33,48,60,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
301,0,Fe2O3,Pencillium chrysogenum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,f,soil,100,20,21,24,48,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
302,0,Fe2O3,Alternaria alternata,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,f,food,100,20,13.67,48,192,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
303,0,Fe2O3,Aspergillus niger,pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,100,20,17.33,24,36,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
304,0,Fe2O3,Trichothecium roseum,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales incertae sedis,Trichothecium,f,wood,250,20,17,48,108,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
305,0,Fe2O3,Cladosporium herbarum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,f,food,250,20,14,48,60,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
306,0,Fe2O3,Pencillium chrysogenum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,f,soil,250,20,25.33,24,48,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
307,0,Fe2O3,Alternaria alternata,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,f,food,250,20,17.33,48,192,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
308,0,Fe2O3,Aspergillus niger,pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,250,20,22.67,24,36,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
309,0,Fe2O3,Trichothecium roseum,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales incertae sedis,Trichothecium,f,wood,500,20,22.67,48,108,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
310,0,Fe2O3,Cladosporium herbarum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,f,food,500,20,18,48,60,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
311,0,Fe2O3,Pencillium chrysogenum,allergenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,f,soil,500,20,28.67,24,48,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
312,0,Fe2O3,Alternaria alternata,non-pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,f,food,500,20,21.33,48,192,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
313,0,Fe2O3,Aspergillus niger,pathogenic,green_synthesis,well_diffusion,spherical,https://pubmed.ncbi.nlm.nih.gov/29306005/,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,500,20,26.33,24,36,30,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
314,0,Fe2O3,Pseudomonas sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,100,15,20.13071895,24,96,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
315,0,Fe2O3,Pseudomonas sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,75,15,19.60784314,24,96,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
316,0,Fe2O3,Pseudomonas sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,50,15,16.8627451,24,96,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
317,0,Fe2O3,Pseudomonas sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,25,15,11.76470588,24,96,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
318,0,Fe2O3,Klebsiella sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,100,15,18.5620915,24,48,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
319,0,Fe2O3,Klebsiella sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,75,15,14.64052288,24,48,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
320,0,Fe2O3,Klebsiella sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,50,15,13.33333333,24,48,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
321,0,Fe2O3,Klebsiella sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,25,15,12.2875817,24,48,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
322,0,Fe2O3,Staphylococcus sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,100,15,19.34640523,1,3.5,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
323,0,Fe2O3,Staphylococcus sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,75,15,18.30065359,1,3.5,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
324,0,Fe2O3,Staphylococcus sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,50,15,16.60130719,1,3.5,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
325,0,Fe2O3,Staphylococcus sp.,opportunistic pathogen,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,25,15,14.50980392,1,3.5,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
326,0,Fe2O3,Salmonella sp.,pathogenic,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,intestinal tract,100,15,17.25490196,12,24,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
327,0,Fe2O3,Salmonella sp.,pathogenic,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,intestinal tract,75,15,15.03267974,12,24,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
328,0,Fe2O3,Salmonella sp.,pathogenic,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,intestinal tract,50,15,14.37908497,12,24,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
329,0,Fe2O3,Salmonella sp.,pathogenic,green_synthesis,well_diffusion,nanorods,https://www.sciencedirect.com/science/article/abs/pii/S1878818117303523,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,intestinal tract,25,15,12.02614379,12,24,37,110,300.427,4,14.38989926,5.335287547,2.313964748,3.655916682
330,0,Bi2O3,Salmonella enterica,pathogenic,green_synthesis,disk_diffusion,nanorods,https://brieflands.com/articles/ijpr-124421.html#T1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,10000,120,13.6,12,42,37,28,465.957,5,6.326233766,5.326233766,5.326233766,6.73899998
331,0,CeO2,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,50,10,9,48,84,37,16,172.114,3,3.976623377,2.976623377,2.976623377,3.945636701
332,0,CeO2,Salmonella typhimurium,pathogenic,chemical_synthesis,disk_diffusion,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,50,10,12,6,39,37,16,172.114,3,3.976623377,2.976623377,2.976623377,3.945636701
333,0,CeO2,Listeria monocytogenes,pathogenic,chemical_synthesis,disk_diffusion,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,p,food,50,10,10,24,36,37,16,172.114,3,3.976623377,2.976623377,2.976623377,3.945636701
334,0,CeO2,Bacillus cereus,pathogenic,chemical_synthesis,disk_diffusion,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,50,10,7,4,10,30,16,172.114,3,3.976623377,2.976623377,2.976623377,3.945636701
335,0,Mo,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,50,93,8,24,48,37,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
336,0,Mo,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,100,93,10,24,48,37,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
337,0,Mo,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,150,93,13,24,48,37,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
338,0,Mo,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,200,93,14,24,48,37,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
339,0,Mo,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,100,93,11,24,48,30,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
340,0,Mo,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,150,93,12,24,48,30,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
341,0,Mo,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.researchgate.net/publication/354723544_Antibacterial_Activity_of_Biofabricated_Molybdenum_Nanoparticles,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,200,93,12,24,48,30,6,95.94,1,1.688311688,0.141141877,2.499632443,0.238291481
342,0,Co,Proteus sp.,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,50,50,10.26,24,48,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
343,0,Co,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,50,50,11.5,24,36,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
344,0,Co,Escherichia coli,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,50,50,13.23,48,84,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
345,0,Co,Proteus sp.,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,100,50,20.3,24,48,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
346,0,Co,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,100,50,15.8,24,36,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
347,0,Co,Escherichia coli,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,100,50,22.2,48,84,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
348,0,Co,Proteus sp.,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,150,50,12.26,24,48,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
349,0,Co,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,150,50,13.2,24,36,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
350,0,Co,Escherichia coli,pathogenic,chemical_synthesis,well_diffusion,spherical,https://medandlife.org/wp-content/uploads/JMedLife-14-823.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,150,50,15.16,48,84,37,9,58.933,1,1.506493506,0.480852481,4.403929404,0.72440114
351,2,Fe3O4,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-020-0588-6,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,10,16,23,24,48,37,48,231.531,7,10.82035581,15.78324347,19.64994348,24.39718718
