,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
181,CuO,Escherichia coli,pathogenic,green_synthesis,MIC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.290034611362518,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
183,CuO,Escherichia coli,pathogenic,green_synthesis,MBC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.494850021680094,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
186,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.5921767573958667,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
188,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.8926510338773004,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
189,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.494850021680094,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
192,CuO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,4,1.7958800173440752,79.5454,20.0,24,2.0,30,17,20.67942236,17.07,0.6865,1.651411411
193,CuO,Bacillus cereus,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,4,1.7958800173440752,79.5454,20.0,24,4.0,30,17,20.67942236,17.07,0.6865,1.651411411
194,CuO,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,4,1.7958800173440752,79.5454,20.0,24,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
195,CuO,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,4,1.7958800173440752,79.5454,20.0,24,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
196,CuO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,4,2.0969100130080562,79.5454,20.0,24,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
197,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.9912260756924949,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
198,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,2.5921767573958667,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
199,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,3.1936810295412816,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
200,CuO,Escherichia coli,pathogenic,green_synthesis,MIC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.5921767573958667,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
201,CuO,Escherichia coli,pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.1936810295412816,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
202,CuO,Escherichia coli,pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.8926510338773004,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
203,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.5921767573958667,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
204,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.8926510338773004,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
205,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.494850021680094,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
206,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.1936810295412816,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
207,CuO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spheroidal,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.8926510338773004,79.5454,12.0,18,24.0,37,17,20.67942236,17.07,0.6865,1.651411411
213,Ni,Klebsiella pneumoniae,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/34425454/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,3.6020599913279625,58.6934,50.0,24,24.0,30,10,17.41523038,0.0,0.0,1.303840481
214,Ni,Klebsiella pneumoniae,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/34425454/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,3.9030899869919438,58.6934,50.0,24,24.0,30,10,17.41523038,0.0,0.0,1.303840481
216,Ni,Klebsiella pneumoniae,opportunistic pathogen,chemical_synthesis,MBEC,spherical,https://pubmed.ncbi.nlm.nih.gov/34425454/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,3.9030899869919438,58.6934,50.0,24,24.0,30,10,17.41523038,0.0,0.0,1.303840481
219,Pd,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.591064607026499,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
220,Pd,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,3.0969100130080562,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
221,Pd,Candida albicans,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,2.494154594018443,195.084,50.0,24,48.0,37,10,21.14774404,0.0,0.0,1.870828693
222,Pd,Candida albicans,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,2.494154594018443,195.084,50.0,24,48.0,37,10,21.14774404,0.0,0.0,1.870828693
223,Pd,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,1.8920946026904804,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
224,Pd,Enterococcus faecalis,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,3.0969100130080562,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
225,Pd,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.591064607026499,195.084,50.0,24,48.0,37,10,21.14774404,0.0,0.0,1.870828693
226,Pd,Escherichia coli,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.8920946026904804,195.084,50.0,24,48.0,37,10,21.14774404,0.0,0.0,1.870828693
227,Pd,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.591064607026499,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
228,Pd,Staphylococcus aureus,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.7958800173440754,195.084,50.0,24,24.0,37,10,21.14774404,0.0,0.0,1.870828693
229,Pt,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-1.2218487496163564,195.084,4.0,18,24.0,37,10,21.75656585,0.0,0.0,2.588435821
230,Pt,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-0.6989700043360187,195.084,4.0,18,24.0,37,10,21.75656585,0.0,0.0,2.588435821
231,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.6050894618815803,79.866,100.0,18,24.0,37,16,26.40611331,34.14,1.373,2.878049394
232,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.3040594662175993,79.866,100.0,18,24.0,37,16,26.40611331,34.14,1.373,2.878049394
233,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.9061733636440485,79.866,100.0,18,24.0,37,16,26.40611331,34.14,1.373,2.878049394
234,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.968482948553935,79.866,100.0,18,24.0,37,16,26.40611331,34.14,1.373,2.878049394
235,TiO2,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,3.6989700043360187,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
236,TiO2,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,3.0969100130080562,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
237,TiO2,Candida albicans,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,3.0969100130080562,79.866,28.0,24,48.0,37,16,26.40611331,34.14,1.373,2.878049394
238,TiO2,Candida albicans,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,3.0969100130080562,79.866,28.0,24,48.0,37,16,26.40611331,34.14,1.373,2.878049394
239,TiO2,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,4.0,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
240,TiO2,Enterococcus faecalis,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,3.6989700043360187,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
241,TiO2,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.6989700043360187,79.866,28.0,24,48.0,37,16,26.40611331,34.14,1.373,2.878049394
242,TiO2,Escherichia coli,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.3979400086720375,79.866,28.0,24,48.0,37,16,26.40611331,34.14,1.373,2.878049394
243,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.6989700043360187,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
244,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.3979400086720375,79.866,28.0,24,24.0,37,16,26.40611331,34.14,1.373,2.878049394
245,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.494850021680094,81.3794,30.0,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
246,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.7958800173440752,81.3794,30.0,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
247,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.5910646070264992,81.3794,30.0,24,24.0,37,8,22.60496136,17.07,0.6865,4.082482905
248,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.8926510338773003,81.3794,30.0,24,24.0,37,8,22.60496136,17.07,0.6865,4.082482905
249,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,6,1.6989700043360187,81.3794,38.0,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
250,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,6,1.6989700043360187,81.3794,27.43,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
251,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,6,1.6989700043360187,81.3794,26.38,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
252,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,6,1.0969100130080565,81.3794,41.23,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
253,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,6,1.3979400086720377,81.3794,38.0,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
254,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,6,1.3979400086720377,81.3794,27.43,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
255,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,6,1.3979400086720377,81.3794,26.38,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
256,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,hexagonal,https://doi.org/10.1016/j.physb.2020.412563,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,6,1.3979400086720377,81.3794,41.23,24,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
257,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.8808135922807914,81.3794,18.0,0,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
258,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.909020854211156,81.3794,18.0,1,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
259,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9370161074648142,81.3794,18.0,2,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
260,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9590413923210935,81.3794,18.0,3,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
261,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9777236052888477,81.3794,18.0,4,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
263,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.8976270912904415,81.3794,18.0,1,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
264,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9106244048892013,81.3794,18.0,2,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
265,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9201233262907239,81.3794,18.0,3,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
266,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.9319661147281727,81.3794,18.0,4,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
268,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.8061799739838872,81.3794,18.0,1,48.0,37,8,22.60496136,17.07,0.6865,4.082482905
